gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1258010873	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=100290971	http://www.tropicos.org/ImageFullView.aspx?imageid=100290971	Bidault - 1480 - South Africa			Ehoarn Bidault					http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1258010873	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=100290972	http://www.tropicos.org/ImageFullView.aspx?imageid=100290972	Bidault - 1480 - South Africa			Ehoarn Bidault					http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1258010873	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=100290973	http://www.tropicos.org/ImageFullView.aspx?imageid=100290973	Bidault - 1480 - South Africa			Ehoarn Bidault					http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1258010873	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=100290974	http://www.tropicos.org/ImageFullView.aspx?imageid=100290974	Bidault - 1480 - South Africa			Ehoarn Bidault					http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1057402998	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/8e7b2e09681c16f354079fa407b58192659ed082/contents/preview		BM000593516								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1057402998	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/905704409c8556905ab462526cd60a24e788965e/contents/preview		BM000593516								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
439329234	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14433532689885H3tOZgiSciIdG0E					Paris, Museum National d'Histoire Naturelle, ER					cc-by	
367043699				http://herbarium.univie.ac.at/database/image.php?filename=94227&method=show										
1230807755				http://herbarium.univie.ac.at/database/image.php?filename=94121&method=show										
1230807825				http://herbarium.univie.ac.at/database/image.php?filename=94213&method=show										
1230807923				http://herbarium.univie.ac.at/database/image.php?filename=94126&method=show										
1230822073				http://herbarium.univie.ac.at/database/image.php?filename=94109&method=show										
144865803	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/85/B_10_0153854.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23765									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865815	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/84/B_10_0153845.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23740									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865829	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/83/B_10_0153834.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23718									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865830	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/83/B_10_0153835.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23721									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865842	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/54/90/B_10_0154901.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23834									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865843	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/54/90/B_10_0154902.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23837									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865852	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/54/89/B_10_0154891.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23798									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
1144617526				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308184&dataTabIndex=1										
667616231	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413857395621y47ClrBP9crUUwN										cc-by	
667616238	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740596q3CZphnQtTe9BwgO										cc-by	
667616586	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385772246Xo16zz3SXUcfRpdB										cc-by	
667627755	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413857402565RZxVbuVmNfavGHE										cc-by	
667656299	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385716995oVMhuZlkWAbFpAGO										cc-by	
667708640	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385717196ErTfoh5thANLlKgr										cc-by	
667517738	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872727X3n8yGVyXaZFylgZ										cc-by	
667520540	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385916102GPrWmY5dcuOxmT6Q										cc-by	
667534621	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740138vhmG1vhtAp9yifOe										cc-by	
694313433	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441423294121pJwpjyJ7o8DgRWes										cc-by	
694435527	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441419777588vdfJKZDmQBOGAljQ										cc-by	
453639820	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/-W/12/12/B_-W_12128%20-00%200__3.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=127974									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
918893899	StillImage	image/jpeg	http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V212413.jpg											
1230807915				http://herbarium.univie.ac.at/database/image.php?filename=94128&method=show										
1230822290				http://herbarium.univie.ac.at/database/image.php?filename=94114&method=show										
1056594207	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/32edf8dec7ea06c8435f64971ba5284509150574/contents/preview		BM000552480								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056594207	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/3caa7d546eaee8d01e2e1228de255208306d005f/contents/preview		BM000552480								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
475052191	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/-W/12/13/B_-W_12134%20-01%200.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=150933									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
667517733	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872838s5SmpFe6QN27eJAi										cc-by	
667520528	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872620B73ZFvU55tP4OTqG										cc-by	
667520544	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385895784nrGrABGHvkktxbwJ										cc-by	
667534622	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740118KHLXIWULczquzFdP										cc-by	
667616474	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413858272900EfaXtsXw54zhxED										cc-by	
667669663	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385895911kbnXPkLAoErhTyfN										cc-by	
667708639	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385717177OPiTyBh0rVCw7x4r										cc-by	
144865802	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/85/B_10_0153853.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23762									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865810	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/86/B_10_0153861.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23779									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865814	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/84/B_10_0153844.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23739									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865826	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/82/B_10_0153827.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23705									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865855	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/54/89/B_10_0154894.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23808									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
864897706	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/83/B_10_0153837.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23725									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
864897748	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/87/B_10_0153876.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23810									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
874701305				http://herbarium.univie.ac.at/database/image.php?filename=302335&method=show										
1078822935	StillImage	image/jpeg	http://pictures.snsb.info/TUBafrplantscoll/web/TUB-0006/TUB-000632_20061030_163428.jpg											
1078822936	StillImage	image/jpeg	http://pictures.snsb.info/TUBafrplantscoll/web/TUB-0006/TUB-000627_20061030_171038.jpg											
367043676				http://herbarium.univie.ac.at/database/image.php?filename=94243&method=show										
367043769				http://herbarium.univie.ac.at/database/image.php?filename=94247&method=show										
1057411230	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/06f76d563253fd6dca0c23447e09a83e1acba26b/contents/preview		BM000552490								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1057411230	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/dea2e144d22c03227d80bf5e270fc608469893ff/contents/preview		BM000552490								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1144617532				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308183&dataTabIndex=1										
1144617573				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308215&dataTabIndex=1										
367043677				http://herbarium.univie.ac.at/database/image.php?filename=94108&method=show										
367043679				http://herbarium.univie.ac.at/database/image.php?filename=94112&method=show										
367043690				http://herbarium.univie.ac.at/database/image.php?filename=94443&method=show										
438662012	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1443455302882ivWMqkbiGyeH6FEb					Paris, Muséum National d'Histoire Naturelle, MJ					cc-by	
667520532	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872537DfA0qexzR95B6VFb										cc-by	
667538149	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740539dSibM0wJ2D0UOKmy										cc-by	
667538151	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740478fqUa8G3KpHwk4UMt										cc-by	
667616591	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385772351Sch9TqCphpMIKpsW										cc-by	
667669333	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385916120VqhvvnHGJqEAMNoI										cc-by	
667669404	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385739676Sixq69v529ScZX6S										cc-by	
667674562	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385739656axzqC7Y4Dm313E3n										cc-by	
667724283	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385717214odRcFnUiMn7nFdtF										cc-by	
694313429	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441426085253pZMOLsF41bKBPwnn										cc-by	
694435526	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441419777504iEWKWstqoRyQ4aX3										cc-by	
144865757	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/80/B_10_0153802.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23647									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865781	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/87/B_10_0153878.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23816									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865790	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/86/B_10_0153865.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23788									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865847	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/54/90/B_10_0154908.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23859									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
1078822917	StillImage	image/jpeg	http://pictures.snsb.info/TUBafrplantscoll/web/TUB-0006/TUB-000625_20061030_173941.jpg											
1230822256				http://herbarium.univie.ac.at/database/image.php?filename=94239&method=show										
1230822348				http://herbarium.univie.ac.at/database/image.php?filename=94116&method=show										
1099023497	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0108/M-0108059_20051227_183922.jpg										CC BY-SA 3.0	
1099023485	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0108/M-0108056_20051227_190626.jpg										CC BY-SA 3.0	
1099023488	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0108/M-0108054_20051227_191336.jpg										CC BY-SA 3.0	
1099023490	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0108/M-0108060_20051227_183214.jpg										CC BY-SA 3.0	
1099023562	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0108/M-0108066_20051227_174138.jpg										CC BY-SA 3.0	
912206458	StillImage	image/jpeg	http://www.kew.org/herbcatimg/247118.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206428	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35361.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206488	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35405.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206512				http://specimens.kew.org/herbarium/K000230409									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206510				http://specimens.kew.org/herbarium/K000230440									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206447	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35358.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206516	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35397.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206464	StillImage	image/jpeg	http://www.kew.org/herbcatimg/247124.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206645				http://specimens.kew.org/herbarium/K000230572									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206490	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35388.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206647	StillImage	image/jpeg	http://www.kew.org/herbcatimg/36077.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206484	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35403.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206655				http://specimens.kew.org/herbarium/K000230561									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206643				http://specimens.kew.org/herbarium/K000230557									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206650	StillImage	image/jpeg	http://www.kew.org/herbcatimg/36084.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206609	StillImage	image/jpeg	http://www.kew.org/herbcatimg/36085.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206560	StillImage	image/jpeg	http://www.kew.org/herbcatimg/36081.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
885584928				http://collections.mnh.si.edu/media/index.php?irn=10059963										
1056599072	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/7488d3d3ebb75a5e533e422c3670e18aaa0c66ac/contents/preview		BM000552492								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056599072	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/dc3442c69119c0bc420790661325bda52ed5b6bd/contents/preview		BM000552492								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
367043693				http://herbarium.univie.ac.at/database/image.php?filename=94128&method=show										
1144576487				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4307513&dataTabIndex=1										
1144617534				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308190&dataTabIndex=1										
1144617545				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308182&dataTabIndex=1										
144843310	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/54/80/B_10_0154802.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23624									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865787	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/88/B_10_0153884.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23838									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865794	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/86/B_10_0153869.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23797									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865805	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/85/B_10_0153856.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23769									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
667517732	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872764bzFSKAlfP0bKUFgB										cc-by	
667520538	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385896000I1OFUPdXgHZRO2Pb										cc-by	
667520547	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385895716srqP1fnGeOUgCDcH										cc-by	
667550021	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872874JmhCgBJMgDitDWhV										cc-by	
667602041	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413857170125wbGMnrKqvCtiEtn										cc-by	
667616235	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413857400447tPIYl5VHrsnxo8G										cc-by	
667669411	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740312whd3RQjTHiRvep5n										cc-by	
667669662	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385895893Ky6KaLbosseXxUz0										cc-by	
667708638	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385717140StlnUlYOzudOpiu4										cc-by	
667712079	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441383999052kZCquHeOCCfb5QTW										cc-by	
667720478	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385739414Pzi2Gt2KXfucvueA										cc-by	
667720488	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385739968BMO23sj8s3nOVbJw										cc-by	
667724425	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872638srNVVGvgadSCrjot										cc-by	
694435469	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14414197767166lhopUZWCRVbSLFQ										cc-by	
694517373	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441426772917wpjV2vcx40H2vf2O										cc-by	
475052193	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/-W/12/13/B_-W_12132%20-01%200.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=150931									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
864897799	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/87/B_10_0153871.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23801									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
931038185	StillImage	image/jpeg	http://archive.biodiversity.ca/herbarium/hsheet6/6271.jpg											
1230807814				http://herbarium.univie.ac.at/database/image.php?filename=94443&method=show										
1144617539				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308189&dataTabIndex=1										
1144617555				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308220&dataTabIndex=1										
1144617570				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308211&dataTabIndex=1										
1144617574				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308217&dataTabIndex=1										
1055342358	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/95f95b3dd694c19b37d45fd6d51badfa36b78930/contents/preview		BM000552471								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
